image_id,year,month,day,final_date,stage,texts,raw
002064,2021,09,03,2021-09-03,s1,"실온보관,개봉후에는 냉장보 | 보관방법 로 변질우려가 있으니 한번에 | 하여 추십시오. | 특정성분 65.8% | 9%1.9% | !주의사항 | ·사용 후 포장재는 반드시 분리배출 | 십시오.이 제품은 대두,밀,고등어.게서 | 고기,돼지고기,땅콩,닭고기,오징어 조개 | 전복,홍합 포함)을 사용한 제품과 | 설에서 제조하고 있습니다.·제품 | 가 유리재질이므로 파손되어 다칠 | 4559 | 0o 2021.09.0315:47","[[""실온보관,개봉후에는 냉장보"", 187, 46, 240], [""보관방법"", 201, 32, 143], [""로 변질우려가 있으니 한번에"", 210, 55, 235], [""하여 추십시오."", 229, 41, 235], [""특정성분"", 264, 35, 142], [""65.8%"", 260, 41, 238], [""9%1.9%"", 288, 37, 235], [""!주의사항"", 318, 31, 292], [""·사용 후 포장재는 반드시 분리배출"", 345, 40, 143], [""십시오.이 제품은 대두,밀,고등어.게서"", 370, 41, 138], [""고기,돼지고기,땅콩,닭고기,오징어 조개"", 395, 40, 137], [""전복,홍합 포함)을 사용한 제품과"", 420, 43, 134], [""설에서 제조하고 있습니다.·제품"", 444, 39, 134], [""가 유리재질이므로 파손되어 다칠"", 469, 41, 130], [""4559"", 550, 68, 30], [""0o"", 640, 50, 42], [""2021.09.0315:47"", 634, 48, 213]]"
002065,2021,09,03,2021-09-03,s1,"보관방법 변칠후려가 있으니 한 | 하여 축십시오 | 특정성분 65.8%） | 9%叫1.9% | 4주의사항 | 유리재질이므로 파손되어 다 | 있습니다""개봉 시""빵 쟁해결 기준에 의거 교환 또 '소리 | 455g ·부정·불량식품 신고 | (-3인분) | 미국산 2021.09.0315:47 | .9%)","[[""변칠후려가 있으니 한"", 142, 50, 305], [""보관방법"", 165, 36, 159], [""하여 축십시오"", 168, 48, 273], [""65.8%）"", 185, 51, 279], [""특정성분"", 216, 38, 161], [""9%叫1.9%"", 209, 50, 276], [""4주의사항"", 232, 38, 343], [""유리재질이므로 파손되어 다"", 365, 69, 192], [""쟁해결 기준에 의거 교환 또"", 409, 70, 164], [""'소리"", 409, 39, 435], [""있습니다\""개봉 시\""빵"", 431, 64, 163], [""455g"", 465, 38, 56], [""·부정·불량식품 신고"", 454, 57, 168], [""(-3인분)"", 488, 32, 51], [""미국산"", 510, 40, 49], [""2021.09.0315:47"", 491, 78, 273], ["".9%)"", 539, 42, 52]]"
002066,2020,04,30,2020-04-30,s1,"구논 | 신선함의 기준,산란일자를 확인하세요 | 06  2020.04.06 | 60001 2020.04.30 까지 | 품질등급 중방규격 | 1등급 | 소란 | 급 축산물품질평가원 | 선란 무항생제 | 냉장제품 | 축산물의유항식용란","[[""구논"", 84, 43, 0], [""신선함의 기준,산란일자를 확인하세요"", 182, 30, 99], [""06"", 229, 30, 4], ["" 2020.04.06"", 231, 36, 103], [""60001"", 256, 33, 0], [""2020.04.30"", 260, 41, 103], [""까지"", 266, 23, 372], [""품질등급 중방규격"", 307, 28, 268], [""1등급"", 365, 22, 275], [""소란"", 400, 20, 343], [""급"", 428, 47, 0], [""축산물품질평가원"", 420, 20, 263], [""선란"", 487, 86, 0], [""무항생제"", 470, 36, 285], [""냉장제품"", 583, 34, 299], [""축산물의유항식용란"", 618, 33, 199]]"
002067,2020,04,30,2020-04-30,s1,"(공 | 신선함의 기준,신란일자를 확인하세요 | 6 산란일자 2020.04.06 | 0001 2020.04.30 까지 | 1등 | 축산물물집평가면 | 그란 무항생제 | 냉장제품 | 축산물의유항식용란","[[""(공"", 92, 34, 23], [""신선함의 기준,신란일자를 확인하세요"", 187, 37, 92], [""6"", 222, 29, 0], [""산란일자"", 226, 29, 97], [""2020.04.06"", 232, 36, 159], [""0001"", 248, 31, 0], [""2020.04.30"", 258, 39, 93], [""까지"", 268, 23, 375], [""1등"", 354, 25, 271], [""축산물물집평가면"", 406, 25, 258], [""그란"", 459, 76, 0], [""무항생제"", 452, 41, 279], [""냉장제품"", 556, 37, 293], [""축산물의유항식용란"", 587, 38, 188]]"
002068,2022,11,09,2022-11-09,s1,oy /Ptes almentares de semo | Kochait /Tamoo de coccim/Temgo de corimento | PESO LIQUIDO | 500ge1.1lb | Exp:091122 | 20:22L12/1F | Lotto:00119313,"[[""oy /Ptes almentares de semo"", 62, 27, 328], [""Kochait /Tamoo de coccim/Temgo de corimento"", 168, 29, 11], [""PESO LIQUIDO"", 217, 47, 93], [""500ge1.1lb"", 259, 42, 91], [""Exp:091122"", 386, 38, 65], [""20:22L12/1F"", 422, 31, 61], [""Lotto:00119313"", 451, 27, 61]]"
002069,2022,12,11,2022-12-11,s1,100%买00 | 의소동위소 분석법은 밀원으로사용되는 끌의 | 신워여부를관범하는시험으로가보스프리이엄아생 | 外全235100% | 여 포도당이 용무하이 자엔그대로의과이  | 제품명 프리업 이을식의유형  | 우도기일지 | 100%（） | 30-29 | 포장재질PET용기 P(성소 본사및구입 | 03410. | 품질유지 2022.12.11,"[[""100%买00"", 60, 23, 230], [""의소동위소 분석법은 밀원으로사용되는 끌의"", 77, 25, 194], [""신워여부를관범하는시험으로가보스프리이엄아생"", 91, 27, 194], [""外全235100%"", 104, 27, 194], [""여 포도당이 용무하이 자엔그대로의과이 "", 155, 24, 197], [""제품명 프리업 이을식의유형 "", 216, 25, 200], [""우도기일지"", 234, 23, 202], [""100%（）"", 257, 30, 237], [""30-29"", 281, 24, 205], [""포장재질PET용기 P(성소 본사및구입"", 298, 24, 206], [""03410."", 450, 23, 213], [""품질유지"", 479, 22, 212], [""2022.12.11"", 477, 30, 239]]"
002070,2022,03,24,2022-03-24,s1,CRAFT | TEA | KK tea | 이미지사진 | AON BALM TEA | 레몬밤 | 담백함을 즐길 수 있습니다. | 품질유지기한 | 몬밤 | 00% 2022.03.24,"[[""CRAFT"", 34, 51, 19], [""TEA"", 79, 46, 62], [""KK"", 118, 53, 124], [""tea"", 120, 43, 189], [""이미지사진"", 214, 30, 306], [""AON BALM TEA"", 287, 67, 0], [""레몬밤"", 348, 57, 47], [""담백함을 즐길 수 있습니다."", 471, 30, 15], [""품질유지기한"", 524, 29, 98], [""몬밤"", 558, 46, 1], [""2022.03.24"", 574, 32, 120], [""00%"", 598, 43, 0]]"
002071,2022,03,24,2022-03-24,s1,KAFT | TEA | 이미지사진 | HON BALM TEA | 레몬밤 | 당백함을 즐길 수 있습니다. | 품질유지기한 | 2022.03.24,"[[""KAFT"", 23, 49, 131], [""TEA"", 54, 53, 114], [""HON"", 228, 65, 0], [""BALM TEA"", 250, 88, 101], [""이미지사진"", 217, 40, 390], [""레몬밤"", 292, 78, 46], [""당백함을 즐길 수 있습니다."", 400, 63, 0], [""품질유지기한"", 453, 44, 82], [""2022.03.24"", 518, 82, 99]]"
002072,2024,12,21,2024-12-21,s1,"ues | 제품명 스키틀즈사워 | 입판매업소 | 4011 | 제조업소 | Mars Wrigley Contectionery (China) Limited | 사과향,오렌지방:,포도양 | 원재료명 호알루미레이크식용식 | 카니우바확스 | 밀함유 | 포장 새질 폴리에틸렌 | 반품 및 교환처 판매업소 및 구입처 | 080-567-9898 | 원산지:중국 | 유통기한아래첫6지리숫자 | BEST BEF-ORE: DD/MMYY | 24/12/21 | 311","[[""ues"", 22, 43, 224], [""제품명"", 86, 37, 132], [""스키틀즈사워"", 109, 56, 240], [""입판매업소"", 122, 39, 141], [""4011"", 154, 83, 235], [""제조업소"", 153, 36, 125], [""Mars Wrigley Contectionery (China) Limited"", 189, 80, 234], [""사과향,오렌지방:,포도양"", 226, 55, 228], [""원재료명"", 248, 40, 114], [""호알루미레이크식용식"", 248, 56, 224], [""카니우바확스"", 303, 42, 217], [""밀함유"", 326, 36, 216], [""포장"", 343, 26, 112], [""새질"", 348, 24, 139], [""폴리에틸렌"", 359, 36, 214], [""반품 및 교환처"", 431, 32, 113], [""판매업소 및 구입처"", 442, 33, 246], [""080-567-9898"", 461, 50, 103], [""원산지:중국"", 509, 45, 106], [""유통기한아래첫6지리숫자"", 574, 48, 86], [""BEST BEF-ORE: DD/MMYY"", 590, 42, 85], [""24/12/21"", 656, 34, 132], [""311"", 686, 35, 129]]"
002073,2024,12,21,2024-12-21,det5,제품명 스키홀즈 사위 | 입판매업소 | 제조업소 Mars | 원재료명 | 일함유 | 플리에빌렌 | 곳에 보관하시고개불 후가능한 를리드요 | 11399 | 원산지:중 | 정 6지리 숫자 | 0년까지) OTHER | 24/12/21 | 311,"[[""제품명"", 51, 30, 133], [""스키홀즈 사위"", 63, 36, 242], [""입판매업소"", 76, 25, 147], [""제조업소"", 99, 25, 132], [""Mars"", 106, 17, 242], [""원재료명"", 167, 28, 124], [""일함유"", 220, 24, 226], [""플리에빌렌"", 244, 25, 225], [""곳에 보관하시고개불 후가능한 를리드요"", 274, 26, 359], [""11399"", 336, 15, 270], [""원산지:중"", 354, 31, 124], [""정"", 404, 10, 210], [""6지리 숫자"", 401, 25, 222], [""0년까지)"", 422, 17, 239], [""OTHER"", 422, 16, 303], [""24/12/21"", 458, 39, 148], [""311"", 482, 29, 149]]"
002074,2020,05,28,2020-05-28,s1,선정된 신안 증도의 태평염전 | 2020.05.28 성들채 | ·맞있는 국신 | 인공식 | ·과학적 | 미네람군 | 염 으로 우리 | ·강하원 | 하고 맛있게 | 맛있다 품질야E | 10%,"[[""선정된 신안 증도의 태평염전"", 336, 28, 192], [""성들채"", 451, 34, 392], [""2020.05.28"", 491, 42, 290], [""·맞있는 국신"", 516, 41, 400], [""인공식"", 534, 39, 402], [""·과학적"", 551, 40, 401], [""미네람군"", 568, 36, 404], [""우리"", 601, 32, 406], [""으로"", 616, 32, 405], [""염"", 663, 78, 204], [""·강하원"", 633, 38, 401], [""하고 맛있게"", 768, 60, 188], [""품질야E"", 778, 24, 406], [""맛있다"", 840, 51, 201], [""10%"", 876, 58, 200]]"
002075,2020,05,28,2020-05-28,s1,생원 신안 증도의 태평염전 | 성들채 | 2020.05.28 | 염 | 고 맛있게 | 많있다 | T0,"[[""생원 신안 증도의 태평염전"", 235, 26, 173], [""성들채"", 310, 26, 359], [""2020.05.28"", 341, 36, 265], [""염"", 464, 53, 186], [""고 맛있게"", 538, 38, 177], [""많있다"", 588, 37, 187], [""T0"", 614, 37, 190]]"
002076,2022,03,04,2022-03-04,s1,유형:커피·업소명 및 소재지:롯테네슬레코리아 | 21 | 사래에 표시된 일자까지·원재료명 및 함량:커피 | 인스턴트커피 97%(커피윈두:외국 | 본은커피 3%(커피 원두:콜롬비아산8 | 5% 15%）：1981 | ·소비자기 본법에 의한 피해보상 부정·불량식품 신고는 |  1399NESCAFEisaregster | ed trademark. Used under licens 100ge | buted by LOTTE-Nestle (Korea) | 다 마신후 업바닥에 급게 길린 원두기류 일부가 있 | 미는 신번히교 풍부한 키피 향매를 유해급게 갈이 넣 | 88010551704552 | 2022.03.0414 | 00653657,"[[""유형:커피·업소명 및 소재지:롯테네슬레코리아"", 151, 46, 132], [""21"", 182, 37, 141], [""사래에 표시된 일자까지·원재료명 및 함량:커피"", 215, 41, 144], [""인스턴트커피 97%(커피윈두:외국"", 248, 49, 162], [""본은커피 3%(커피 원두:콜롬비아산8"", 285, 48, 132], [""5%"", 316, 29, 112], [""15%）：1981"", 322, 53, 134], [""·소비자기 본법에 의한 피해보상 부정·불량식품 신고는"", 382, 47, 100], ["" 1399NESCAFEisaregster"", 412, 43, 105], [""ed trademark. Used under licens"", 438, 29, 107], [""100ge"", 451, 39, 363], [""buted by LOTTE-Nestle (Korea)"", 460, 27, 109], [""다 마신후 업바닥에 급게 길린 원두기류 일부가 있"", 484, 26, 106], [""미는 신번히교 풍부한 키피 향매를 유해급게 갈이 넣"", 503, 24, 106], [""88010551704552"", 620, 25, 119], [""2022.03.0414"", 691, 32, 124], [""00653657"", 732, 35, 121]]"
002077,2020,10,21,2020-10-21,s1,"방법 | 2020.10.21 | 09:43 | Tasting Note | Floral, Peach, Orange,Mellow, | 로스팅 | 바디감 | 산미 커피원두 | 중량:1k9","[[""방법"", 374, 25, 61], [""2020.10.21"", 527, 40, 164], [""09:43"", 565, 36, 233], [""Tasting Note"", 639, 54, 476], [""Floral, Peach, Orange,Mellow,"", 691, 97, 299], [""로스팅"", 797, 32, 339], [""바디감"", 827, 33, 339], [""커피원두"", 840, 41, 531], [""산미"", 856, 37, 341], [""중량:1k9"", 874, 82, 384]]"
002078,2020,10,21,2020-10-21,s1,2020.10.21 | 09:43 | Tasting Note | 로스팅 | 바디감 | 산미 kg | 중량:,"[[""2020.10.21"", 384, 40, 154], [""09:43"", 406, 36, 226], [""Tasting Note"", 426, 56, 485], [""로스팅"", 552, 31, 354], [""바디감"", 572, 30, 356], [""kg"", 579, 34, 511], [""산미"", 592, 35, 359], [""중량:"", 608, 41, 412]]"
002079,2021,01,03,2021-01-03,s1,이미지컷 | 매일 매일 행기는 건강한 습관 | 브라질너트 | Brazil nuts | 2021.01.03,"[[""이미지컷"", 422, 27, 528], [""매일 매일 행기는 건강한 습관"", 558, 63, 215], [""브라질너트"", 656, 155, 161], [""Brazil nuts"", 760, 53, 285], [""2021.01.03"", 916, 47, 306]]"
002080,2021,01,03,2021-01-03,s1,이미지컷 | 매일 매일 행기는 건강한 습관 | 브라질너트 | Brazil nuts | 2021.01.03,"[[""이미지컷"", 278, 22, 459], [""매일 매일 행기는 건강한 습관"", 370, 47, 183], [""브라질너트"", 435, 106, 141], [""Brazil nuts"", 504, 40, 245], [""2021.01.03"", 608, 35, 261]]"
002081,2019,09,16,2019-09-16,s1,"CHEILJEDANG | 한식명가 付100%品 | 하선정 새콤하게 만든 | 19.06.17早E | 19.09.16 쌈무 | 새콤한 맛 삼겹살,훈제오리,무쌈말이,냉면 등 350 | 새콤한 맛이 필요한 요리에 딱!|내용량 18 | 유통기한전면표시일까지 | ·은 4두.을시용은  고 있습니. 위국선,정제수,지소금국산,산도조적제,스산널보리 | 본문은 쓰교또는 보받을 수있습니 |원재로명 사과산,구연산,사카린나트림감미,글리신 아스파탐(퍼닐알라닌 801391102715 | ·시용후는 반시분리해출하해 주심시오. 참유감이로,이산나트륨(신화방지 이산류 함유 | 고객행복센터 | ·은우의 업소명및 소중한 의견을기다립니다 | 소재지 조:(주품종식도원주시문무공단길월0 080-850-1200 OTHER | ·20-및 1666-5471（号） | ·인주는:보방법 정보 포장니인 르 트","[[""CHEILJEDANG"", 149, 32, 468], [""한식명가"", 232, 52, 212], [""付100%品"", 228, 40, 402], [""하선정"", 286, 70, 196], [""새콤하게 만든"", 298, 77, 393], [""쌈무"", 436, 253, 348], [""19.06.17早E"", 356, 41, 123], [""19.09.16"", 403, 42, 128], [""새콤한 맛"", 625, 72, 405], [""350"", 608, 41, 800], [""삼겹살,훈제오리,무쌈말이,냉면 등"", 612, 33, 579], [""새콤한 맛이 필요한 요리에 딱!|내용량 18"", 644, 36, 580], [""유통기한전면표시일까지"", 694, 34, 471], [""·은 4두.을시용은  고 있습니."", 716, 35, 148], [""위국선,정제수,지소금국산,산도조적제,스산널보리"", 724, 35, 385], [""본문은 쓰교또는 보받을 수있습니"", 738, 34, 156], [""|원재로명"", 742, 27, 342], [""사과산,구연산,사카린나트림감미,글리신 아스파탐(퍼닐알라닌"", 746, 27, 385], [""·시용후는 반시분리해출하해 주심시오."", 761, 30, 216], [""참유감이로,이산나트륨(신화방지 이산류 함유"", 768, 29, 386], [""801391102715"", 757, 34, 614], [""고객행복센터"", 785, 26, 635], [""·은우의"", 804, 39, 212], [""업소명및"", 802, 25, 349], [""소중한 의견을기다립니다"", 804, 24, 630], [""소재지"", 819, 20, 354], [""조:(주품종식도원주시문무공단길월0"", 822, 27, 386], [""080-850-1200"", 824, 23, 623], [""OTHER"", 826, 23, 733], [""·20-및"", 847, 36, 242], [""1666-5471（号）"", 840, 25, 624], [""·인주는:보방법 정보 포장니인 르 트"", 868, 33, 276]]"
002082,2019,07,09,2019-07-09,s1,PD.:2019/07/09 | 0152U230E 12:57,"[[""PD.:2019/07/09"", 528, 46, 148], [""0152U230E"", 572, 46, 141], [""12:57"", 575, 44, 329]]"
002083,2020,11,06,2020-11-06,s1,"abnque au Portugal | BEST BEFORE: /A COnSOmmer de | préférence avant le :/ Mindestens | haltbar bis:/Consumir prefe- | rentemente antes del:/ Ten | minste houdbaar tot:/Da | consumarsi preferibilmente | entro il:/Szraz, h¯vös helyen | tárolandó. Minóségét megrzi: | 를 | 09:13 | Prod date: 13/03/2020 | Best before:06/11/2020 | 닐류 L00730303G8 | HER | OTHER | 613036932158","[[""abnque au Portugal"", 14, 30, 134], [""BEST BEFORE: /A COnSOmmer de"", 46, 73, 107], [""préférence avant le :/ Mindestens"", 81, 65, 109], [""haltbar bis:/Consumir prefe-"", 114, 63, 108], [""rentemente antes del:/ Ten"", 150, 55, 106], [""minste houdbaar tot:/Da"", 183, 56, 105], [""consumarsi preferibilmente"", 218, 53, 105], [""entro il:/Szraz, h¯vös helyen"", 251, 53, 106], [""tárolandó. Minóségét megrzi:"", 285, 52, 105], [""를"", 324, 44, 0], [""09:13"", 443, 38, 135], [""Prod date: 13/03/2020"", 484, 42, 134], [""Best before:06/11/2020"", 528, 38, 134], [""닐류"", 574, 30, 1], [""L00730303G8"", 574, 41, 131], [""HER"", 630, 30, 0], [""OTHER"", 658, 37, 0], [""613036932158"", 937, 47, 149]]"
002084,2020,11,06,2020-11-06,s1,BEST BEFORE: /A consommer de | preference avant le:/Mindestens | 09:13 | Proddate:13/03/2020 | Best before:06/11/2020 | L00730303G8 | IER | THER,"[[""BEST BEFORE: /A consommer de"", 37, 80, 147], [""preference avant le:/Mindestens"", 57, 89, 146], [""09:13"", 286, 43, 156], [""Proddate:13/03/2020"", 320, 59, 152], [""Best before:06/11/2020"", 350, 57, 149], [""L00730303G8"", 377, 54, 145], [""IER"", 390, 30, 7], [""THER"", 411, 32, 7]]"
002085,2021,11,22,2021-11-22,s1,쌀 | Yummy | STIC | 2021.11.22 10 | 글루텐츠 | GLUTI | 유기P,"[[""쌀"", 168, 299, 273], [""Yummy"", 341, 55, 585], [""STIC"", 431, 82, 613], [""10"", 534, 113, 625], [""2021.11.22"", 612, 39, 193], [""글루텐츠"", 624, 63, 630], [""GLUTI"", 662, 59, 631], [""유기P"", 752, 37, 651]]"
002086,2021,11,22,2021-11-22,s1,쌀 | Yummy | STIL | 2021.11.22 10 | 글루텐 | GLUTI,"[[""쌀"", 143, 195, 268], [""Yummy"", 276, 51, 513], [""STIL"", 338, 49, 530], [""10"", 406, 73, 528], [""2021.11.22"", 415, 46, 138], [""글루텐"", 468, 31, 530], [""GLUTI"", 494, 31, 524]]"
002087,2021,09,03,2021-09-03,s1,"안전기아몬드 | 2021.09.03A5 | 식품유형 땅콩 또는 견과류 가공품 내용량 | 제품명인절미아몬드 | 유통기한별도 표기일까지 | 원재료명 추출물 후에는 | 본 제품은 땅콩, 계란,게 | 전복,홍한","[[""안전기아몬드"", 98, 202, 8], [""2021.09.03A5"", 562, 43, 117], [""제품명인절미아몬드"", 636, 49, 33], [""식품유형 땅콩 또는 견과류 가공품 내용량"", 625, 64, 240], [""유통기한별도 표기일까지"", 692, 59, 34], [""원재료명"", 743, 92, 40], [""추출물"", 789, 34, 66], [""후에는"", 821, 30, 439], [""본 제품은 땅콩, 계란,게"", 865, 47, 52], [""전복,홍한"", 875, 27, 56]]"
002088,2021,09,03,2021-09-03,s1,2021.09.03A5 | 제명 인절미아몬드 | 원쟁,"[[""2021.09.03A5"", 400, 71, 94], [""제명 인절미아몬드"", 472, 41, 17], [""원쟁"", 545, 38, 29]]"
002089,2021,11,09,2021-11-09,s1,"2021.11.09 A1 | ""자연을 푸르게 환경을 깨끗이 향,바닐라향.연유향,버F' 덜란드산),버터유( ),널탕,원유(국산)] Jayou-si-gan 자유시2는 | 19207693 HPC020027 규화제2,바닐린,구연산 땅콩,우유.대두,계란 O ],식물성유지(말레이시아산),유당,혼합분 에의 Mini | 영상간혹 번 유화제1,합성향료/땅콩 교환?","[[""자유시2는"", 502, 550, 537], [""2021.11.09 A1"", 296, 37, 127], [""향,바닐라향.연유향,버F'"", 409, 203, 241], [""덜란드산),버터유("", 388, 152, 315], [""\""자연을 푸르게 환경을 깨끗이"", 407, 165, 147], [""Jayou-si-gan"", 536, 299, 497], [""),널탕,원유(국산)]"", 551, 152, 317], [""규화제2,바닐린,구연산 땅콩,우유.대두,계란 O"", 702, 374, 256], [""],식물성유지(말레이시아산),유당,혼합분 에의"", 788, 343, 328], [""HPC020027"", 688, 91, 241], [""19207693"", 726, 103, 167], [""Mini"", 764, 194, 522], [""유화제1,합성향료/땅콩 교환?"", 848, 222, 289], [""영상간혹 번"", 915, 88, 250]]"
002090,2021,11,09,2021-11-09,s1,"2021.11.09 A1 | ""자연을 푸르게 환경을 깨끗이"" 향,바닐라향,연유항,버F 유1기타코코아가 얼란드산),버터유 자유시간 | 8801019207693 규화제2,바닐린,구연산 평콩,우유,대두,계란 선탕,원유(국산)],식물성유지(말레이시아산),유당,혼합분에 | 2/","[[""2021.11.09 A1"", 180, 40, 119], [""자유시간"", 332, 369, 498], [""\""자연을 푸르게 환경을 깨끗이\"""", 255, 122, 136], [""향,바닐라향,연유항,버F"", 254, 133, 223], [""유1기타코코아가"", 240, 96, 263], [""얼란드산),버터유"", 240, 92, 284], [""선탕,원유(국산)],식물성유지(말레이시아산),유당,혼합분에"", 469, 309, 277], [""규화제2,바닐린,구연산 평콩,우유,대두,계란"", 450, 251, 216], [""8801019207693"", 434, 128, 131], [""2/"", 594, 64, 194]]"
002091,2021,09,21,2021-09-21,s1,"EGG | COOKIES | #노브랜드#스마트컨슈머#부드럽고#달콤한 | #우리아이#온가족#간식#국내산계란 GG | 2021.09.21 | 250g(1,168kcal) 국내산계란","[[""EGG"", 288, 185, 105], [""COOKIES"", 422, 99, 108], [""#노브랜드#스마트컨슈머#부드럽고#달콤한"", 487, 36, 173], [""#우리아이#온가족#간식#국내산계란"", 512, 31, 199], [""GG"", 512, 51, 530], [""2021.09.21"", 692, 35, 310], [""250g(1,168kcal)"", 850, 40, 414], [""국내산계란"", 842, 55, 596]]"
002092,2021,09,21,2021-09-21,s1,EGG | COOKIES | 2021.09.21 | 250g(1168kcal) 국내산,"[[""EGG"", 202, 156, 119], [""COOKIES"", 290, 108, 115], [""2021.09.21"", 472, 42, 278], [""250g(1168kcal)"", 590, 36, 368], [""국내산"", 601, 26, 534]]"
002093,2021,11,17,2021-11-17,s1,"CRISPY ROLL | 21GRAINS | 과지(S제 는보상 | 반품및교환장소 | 직사광선과 고온 | 하단 표기일까지 통풍이 잘되는 가 | 0g(.212kcal) 개봉 후에는 빠 | 드시는 것이 좋습 | ·부정·불량식품 신고: | ·본 제품은 땅콩,돼지 | 호두,닭고기,쇠 | 조개류바지락, | 사용한 제품과 같은 | 제조하고 있습 | 유,달걀,밀,메밀,대두함유 | 로필렌 | 기준치에 대한 비율 총 내용량당 기준지에 대한 비률 1일 영양성분 No Brand | g 13% 지방73g 135% | 40% 트랜스지방09 | 50% 포화지방 33g 220% 비닐류 | 0mg 67 % 10 18 % | OTHER 81 | 2021.11.17A","[[""CRISPY ROLL"", 48, 49, 185], [""21GRAINS"", 96, 38, 237], [""과지(S제"", 153, 46, 57], [""는보상"", 192, 39, 529], [""하단 표기일까지"", 213, 29, 60], [""반품및교환장소"", 206, 33, 530], [""직사광선과 고온"", 222, 32, 533], [""0g(.212kcal)"", 236, 25, 46], [""통풍이 잘되는 가"", 240, 37, 539], [""개봉 후에는 빠"", 258, 39, 540], [""드시는 것이 좋습"", 283, 44, 541], [""·부정·불량식품 신고:"", 306, 33, 531], [""·본 제품은 땅콩,돼지"", 330, 33, 535], [""호두,닭고기,쇠"", 351, 38, 545], [""조개류바지락,"", 373, 46, 546], [""사용한 제품과 같은"", 396, 54, 545], [""제조하고 있습"", 419, 50, 547], [""유,달걀,밀,메밀,대두함유"", 443, 40, 1], [""로필렌"", 469, 22, 24], [""기준치에 대한 비율"", 533, 32, 70], [""총 내용량당"", 537, 30, 207], [""g"", 550, 23, 0], [""1일 영양성분"", 544, 29, 417], [""13%"", 558, 25, 137], [""지방73g"", 566, 35, 205], [""기준지에 대한 비률"", 556, 32, 378], [""No Brand"", 559, 37, 524], [""40%"", 587, 30, 127], [""135%"", 580, 31, 443], [""트랜스지방09"", 596, 42, 216], [""50%"", 615, 30, 123], [""포화지방 33g"", 623, 40, 216], [""0mg"", 631, 26, 0], [""67 %"", 642, 23, 125], [""10"", 648, 36, 197], [""220%"", 639, 34, 438], [""비닐류"", 660, 35, 551], [""18 %"", 670, 27, 450], [""OTHER"", 706, 33, 522], [""81"", 704, 25, 651], [""2021.11.17A"", 754, 46, 157]]"
002094,2021,04,28,2021-04-28,s1,이VR | 2021.04.28川,"[[""이VR"", 421, 212, 210], [""2021.04.28川"", 699, 36, 255]]"
002095,2021,04,28,2021-04-28,s1,CAYIOO | 2021.04.28,"[[""CAYIOO"", 310, 270, 259], [""2021.04.28"", 515, 52, 250]]"
